"number_past_order","time_web","voucher","past_spend","ad_channel","revenue","ad_channel_label","voucher_label"
1,134,"0",21,"1",64,"No Advertisement","No Voucher"
0,102,"0",0,"2",49,"Paid Search","No Voucher"
1,134,"0",2,"4",54,"Online Display Ads","No Voucher"
0,117,"0",0,"2",64,"Paid Search","No Voucher"
0,101,"0",0,"3",49,"SEO (Organic)","No Voucher"
0,146,"0",0,"3",85,"SEO (Organic)","No Voucher"
1,104,"0",3,"4",42,"Online Display Ads","No Voucher"
2,150,"0",16,"2",66,"Paid Search","No Voucher"
0,131,"0",0,"1",51,"No Advertisement","No Voucher"
1,141,"0",3,"1",61,"No Advertisement","No Voucher"
0,117,"0",0,"1",32,"No Advertisement","No Voucher"
0,138,"0",0,"1",72,"No Advertisement","No Voucher"
2,117,"0",38,"2",39,"Paid Search","No Voucher"
0,133,"0",0,"2",51,"Paid Search","No Voucher"
1,115,"0",8,"3",50,"SEO (Organic)","No Voucher"
1,84,"1",18,"1",33,"No Advertisement","Voucher Applied"
0,144,"1",0,"4",68,"Online Display Ads","Voucher Applied"
1,113,"0",21,"3",48,"SEO (Organic)","No Voucher"
0,145,"0",0,"1",74,"No Advertisement","No Voucher"
0,120,"1",0,"3",53,"SEO (Organic)","Voucher Applied"
0,50,"0",0,"3",22,"SEO (Organic)","No Voucher"
0,138,"0",0,"1",61,"No Advertisement","No Voucher"
0,133,"0",0,"2",59,"Paid Search","No Voucher"
2,112,"0",44,"3",35,"SEO (Organic)","No Voucher"
1,121,"0",9,"2",52,"Paid Search","No Voucher"
1,87,"0",16,"2",45,"Paid Search","No Voucher"
1,133,"1",3,"4",53,"Online Display Ads","Voucher Applied"
0,144,"0",0,"1",61,"No Advertisement","No Voucher"
0,106,"0",0,"1",51,"No Advertisement","No Voucher"
1,120,"0",6,"4",55,"Online Display Ads","No Voucher"
1,143,"0",5,"3",59,"SEO (Organic)","No Voucher"
0,64,"0",0,"1",20,"No Advertisement","No Voucher"
1,124,"0",7,"2",49,"Paid Search","No Voucher"
0,150,"1",0,"1",66,"No Advertisement","Voucher Applied"
1,127,"0",21,"1",77,"No Advertisement","No Voucher"
1,113,"0",4,"2",56,"Paid Search","No Voucher"
1,164,"0",5,"1",70,"No Advertisement","No Voucher"
1,131,"1",9,"1",48,"No Advertisement","Voucher Applied"
1,144,"0",7,"1",67,"No Advertisement","No Voucher"
1,67,"0",4,"2",38,"Paid Search","No Voucher"
1,138,"0",14,"4",67,"Online Display Ads","No Voucher"
1,88,"1",4,"1",48,"No Advertisement","Voucher Applied"
1,115,"0",16,"4",39,"Online Display Ads","No Voucher"
2,95,"0",16,"1",47,"No Advertisement","No Voucher"
1,124,"0",23,"1",47,"No Advertisement","No Voucher"
0,117,"1",0,"2",50,"Paid Search","Voucher Applied"
0,140,"0",0,"2",53,"Paid Search","No Voucher"
1,131,"0",7,"1",56,"No Advertisement","No Voucher"
1,143,"1",21,"4",53,"Online Display Ads","Voucher Applied"
1,132,"0",6,"1",54,"No Advertisement","No Voucher"
1,119,"0",17,"1",60,"No Advertisement","No Voucher"
0,127,"0",0,"2",82,"Paid Search","No Voucher"
0,113,"0",0,"1",54,"No Advertisement","No Voucher"
1,147,"0",7,"2",56,"Paid Search","No Voucher"
1,122,"0",16,"1",60,"No Advertisement","No Voucher"
1,131,"0",28,"1",38,"No Advertisement","No Voucher"
1,153,"0",4,"3",73,"SEO (Organic)","No Voucher"
0,92,"0",0,"3",34,"SEO (Organic)","No Voucher"
1,119,"0",9,"1",53,"No Advertisement","No Voucher"
0,92,"0",0,"1",33,"No Advertisement","No Voucher"
0,113,"0",0,"1",47,"No Advertisement","No Voucher"
1,141,"0",10,"1",71,"No Advertisement","No Voucher"
0,135,"0",0,"3",54,"SEO (Organic)","No Voucher"
0,137,"0",0,"1",46,"No Advertisement","No Voucher"
1,165,"0",6,"1",73,"No Advertisement","No Voucher"
1,112,"0",9,"1",49,"No Advertisement","No Voucher"
2,54,"0",30,"1",45,"No Advertisement","No Voucher"
0,106,"0",0,"1",44,"No Advertisement","No Voucher"
0,133,"1",0,"1",65,"No Advertisement","Voucher Applied"
2,109,"0",34,"1",65,"No Advertisement","No Voucher"
0,123,"1",0,"1",56,"No Advertisement","Voucher Applied"
0,134,"0",0,"1",51,"No Advertisement","No Voucher"
1,133,"0",10,"1",61,"No Advertisement","No Voucher"
1,111,"1",31,"1",40,"No Advertisement","Voucher Applied"
1,138,"0",2,"3",65,"SEO (Organic)","No Voucher"
0,139,"0",0,"3",36,"SEO (Organic)","No Voucher"
0,124,"1",0,"3",78,"SEO (Organic)","Voucher Applied"
0,158,"0",0,"1",55,"No Advertisement","No Voucher"
0,92,"0",0,"2",45,"Paid Search","No Voucher"
1,129,"1",20,"1",60,"No Advertisement","Voucher Applied"
0,126,"0",0,"1",56,"No Advertisement","No Voucher"
0,130,"0",0,"4",40,"Online Display Ads","No Voucher"
0,110,"0",0,"3",45,"SEO (Organic)","No Voucher"
1,126,"0",2,"1",58,"No Advertisement","No Voucher"
2,98,"0",34,"2",37,"Paid Search","No Voucher"
0,125,"0",0,"2",53,"Paid Search","No Voucher"
1,72,"0",10,"1",50,"No Advertisement","No Voucher"
0,139,"1",0,"3",79,"SEO (Organic)","Voucher Applied"
1,118,"0",2,"3",50,"SEO (Organic)","No Voucher"
0,149,"1",0,"4",52,"Online Display Ads","Voucher Applied"
1,141,"0",13,"1",69,"No Advertisement","No Voucher"
0,117,"0",0,"1",34,"No Advertisement","No Voucher"
1,133,"0",8,"1",62,"No Advertisement","No Voucher"
1,108,"0",19,"2",60,"Paid Search","No Voucher"
1,152,"0",11,"2",67,"Paid Search","No Voucher"
0,140,"0",0,"4",52,"Online Display Ads","No Voucher"
1,109,"0",27,"1",29,"No Advertisement","No Voucher"
0,121,"0",0,"2",52,"Paid Search","No Voucher"
1,140,"0",21,"3",79,"SEO (Organic)","No Voucher"
1,107,"1",12,"2",60,"Paid Search","Voucher Applied"
0,161,"0",0,"4",70,"Online Display Ads","No Voucher"
2,78,"0",12,"3",34,"SEO (Organic)","No Voucher"
0,111,"0",0,"2",62,"Paid Search","No Voucher"
1,118,"0",8,"4",52,"Online Display Ads","No Voucher"
0,137,"0",0,"2",67,"Paid Search","No Voucher"
2,103,"0",10,"4",48,"Online Display Ads","No Voucher"
0,133,"0",0,"1",69,"No Advertisement","No Voucher"
2,154,"0",30,"1",78,"No Advertisement","No Voucher"
1,157,"1",17,"1",63,"No Advertisement","Voucher Applied"
1,126,"0",21,"1",67,"No Advertisement","No Voucher"
1,53,"0",9,"1",37,"No Advertisement","No Voucher"
1,155,"0",6,"2",75,"Paid Search","No Voucher"
1,123,"0",1,"4",52,"Online Display Ads","No Voucher"
1,152,"0",14,"1",67,"No Advertisement","No Voucher"
2,145,"0",38,"1",49,"No Advertisement","No Voucher"
1,114,"0",20,"3",40,"SEO (Organic)","No Voucher"
0,142,"0",0,"2",72,"Paid Search","No Voucher"
0,150,"0",0,"1",56,"No Advertisement","No Voucher"
1,132,"0",2,"1",65,"No Advertisement","No Voucher"
1,94,"1",24,"3",38,"SEO (Organic)","Voucher Applied"
0,132,"1",0,"4",55,"Online Display Ads","Voucher Applied"
2,106,"0",14,"1",51,"No Advertisement","No Voucher"
1,113,"0",20,"4",46,"Online Display Ads","No Voucher"
0,107,"0",0,"1",54,"No Advertisement","No Voucher"
2,161,"0",60,"4",77,"Online Display Ads","No Voucher"
1,127,"1",18,"1",70,"No Advertisement","Voucher Applied"
2,138,"0",42,"1",77,"No Advertisement","No Voucher"
1,138,"1",19,"1",66,"No Advertisement","Voucher Applied"
0,102,"0",0,"2",49,"Paid Search","No Voucher"
1,151,"0",40,"4",44,"Online Display Ads","No Voucher"
2,102,"0",26,"2",50,"Paid Search","No Voucher"
1,117,"0",4,"1",43,"No Advertisement","No Voucher"
1,67,"0",4,"1",43,"No Advertisement","No Voucher"
2,143,"0",18,"2",61,"Paid Search","No Voucher"
0,139,"0",0,"3",50,"SEO (Organic)","No Voucher"
0,113,"0",0,"1",45,"No Advertisement","No Voucher"
1,128,"0",17,"1",46,"No Advertisement","No Voucher"
1,144,"0",22,"3",66,"SEO (Organic)","No Voucher"
2,140,"0",36,"2",50,"Paid Search","No Voucher"
2,113,"0",18,"2",44,"Paid Search","No Voucher"
2,124,"0",36,"1",48,"No Advertisement","No Voucher"
0,97,"1",0,"1",25,"No Advertisement","Voucher Applied"
1,119,"0",26,"1",69,"No Advertisement","No Voucher"
1,114,"0",18,"1",48,"No Advertisement","No Voucher"
0,132,"0",0,"1",42,"No Advertisement","No Voucher"
2,100,"0",24,"2",40,"Paid Search","No Voucher"
2,112,"0",20,"1",55,"No Advertisement","No Voucher"
0,135,"0",0,"1",63,"No Advertisement","No Voucher"
1,104,"0",45,"1",71,"No Advertisement","No Voucher"
1,149,"0",8,"2",65,"Paid Search","No Voucher"
0,152,"0",0,"4",61,"Online Display Ads","No Voucher"
0,135,"0",0,"4",57,"Online Display Ads","No Voucher"
0,129,"0",0,"4",46,"Online Display Ads","No Voucher"
1,146,"0",5,"3",62,"SEO (Organic)","No Voucher"
1,68,"0",14,"1",53,"No Advertisement","No Voucher"
1,151,"1",4,"2",63,"Paid Search","Voucher Applied"
0,125,"0",0,"1",63,"No Advertisement","No Voucher"
0,134,"0",0,"3",48,"SEO (Organic)","No Voucher"
1,131,"0",26,"1",68,"No Advertisement","No Voucher"
1,128,"0",17,"4",72,"Online Display Ads","No Voucher"
0,131,"0",0,"3",52,"SEO (Organic)","No Voucher"
1,101,"1",2,"1",50,"No Advertisement","Voucher Applied"
0,73,"0",0,"2",43,"Paid Search","No Voucher"
1,135,"0",1,"4",55,"Online Display Ads","No Voucher"
1,95,"0",6,"3",43,"SEO (Organic)","No Voucher"
1,93,"0",12,"1",45,"No Advertisement","No Voucher"
1,149,"0",7,"3",58,"SEO (Organic)","No Voucher"
1,159,"0",5,"1",63,"No Advertisement","No Voucher"
1,124,"0",6,"3",50,"SEO (Organic)","No Voucher"
1,134,"0",10,"4",56,"Online Display Ads","No Voucher"
2,95,"0",22,"3",48,"SEO (Organic)","No Voucher"
2,152,"0",4,"4",70,"Online Display Ads","No Voucher"
2,135,"0",34,"2",69,"Paid Search","No Voucher"
0,145,"0",0,"1",67,"No Advertisement","No Voucher"
0,163,"0",0,"1",76,"No Advertisement","No Voucher"
2,114,"0",24,"1",56,"No Advertisement","No Voucher"
2,166,"0",38,"4",89,"Online Display Ads","No Voucher"
0,107,"1",0,"4",61,"Online Display Ads","Voucher Applied"
1,147,"0",19,"1",81,"No Advertisement","No Voucher"
1,102,"0",8,"2",44,"Paid Search","No Voucher"
1,125,"0",13,"4",70,"Online Display Ads","No Voucher"
0,127,"1",0,"3",54,"SEO (Organic)","Voucher Applied"
1,151,"0",4,"3",74,"SEO (Organic)","No Voucher"
1,123,"1",6,"3",54,"SEO (Organic)","Voucher Applied"
0,119,"0",0,"3",48,"SEO (Organic)","No Voucher"
2,87,"0",16,"1",31,"No Advertisement","No Voucher"
1,140,"0",6,"2",63,"Paid Search","No Voucher"
1,151,"0",5,"1",65,"No Advertisement","No Voucher"
1,118,"0",10,"2",60,"Paid Search","No Voucher"
0,152,"0",0,"1",73,"No Advertisement","No Voucher"
1,115,"0",8,"1",50,"No Advertisement","No Voucher"
3,148,"0",30,"1",83,"No Advertisement","No Voucher"
2,134,"0",58,"2",78,"Paid Search","No Voucher"
1,98,"0",3,"1",48,"No Advertisement","No Voucher"
1,77,"0",29,"1",15,"No Advertisement","No Voucher"
1,143,"0",17,"2",65,"Paid Search","No Voucher"
2,125,"1",14,"2",59,"Paid Search","Voucher Applied"
0,74,"0",0,"4",53,"Online Display Ads","No Voucher"
1,142,"1",2,"2",70,"Paid Search","Voucher Applied"
1,150,"0",8,"4",76,"Online Display Ads","No Voucher"
1,123,"0",3,"4",54,"Online Display Ads","No Voucher"
0,144,"0",0,"2",67,"Paid Search","No Voucher"
1,84,"0",10,"1",43,"No Advertisement","No Voucher"
0,98,"1",0,"2",38,"Paid Search","Voucher Applied"
2,107,"1",60,"3",35,"SEO (Organic)","Voucher Applied"
1,108,"1",7,"3",53,"SEO (Organic)","Voucher Applied"
2,135,"0",20,"3",54,"SEO (Organic)","No Voucher"
2,155,"0",2,"4",69,"Online Display Ads","No Voucher"
1,119,"0",17,"2",41,"Paid Search","No Voucher"
1,133,"0",11,"2",71,"Paid Search","No Voucher"
1,88,"0",9,"3",43,"SEO (Organic)","No Voucher"
1,97,"1",7,"2",48,"Paid Search","Voucher Applied"
1,116,"0",26,"2",29,"Paid Search","No Voucher"
0,136,"1",0,"4",56,"Online Display Ads","Voucher Applied"
2,99,"0",22,"3",52,"SEO (Organic)","No Voucher"
2,110,"1",34,"4",65,"Online Display Ads","Voucher Applied"
0,144,"0",0,"1",84,"No Advertisement","No Voucher"
1,125,"0",11,"4",56,"Online Display Ads","No Voucher"
0,117,"0",0,"1",51,"No Advertisement","No Voucher"
0,130,"0",0,"4",56,"Online Display Ads","No Voucher"
3,141,"0",96,"1",86,"No Advertisement","No Voucher"
0,128,"0",0,"1",46,"No Advertisement","No Voucher"
0,132,"0",0,"3",50,"SEO (Organic)","No Voucher"
0,137,"0",0,"1",72,"No Advertisement","No Voucher"
2,89,"0",38,"1",53,"No Advertisement","No Voucher"
1,152,"0",17,"1",65,"No Advertisement","No Voucher"
0,128,"1",0,"1",48,"No Advertisement","Voucher Applied"
1,135,"1",6,"1",54,"No Advertisement","Voucher Applied"
1,119,"0",20,"1",46,"No Advertisement","No Voucher"
1,99,"1",25,"2",56,"Paid Search","Voucher Applied"
0,39,"0",0,"1",44,"No Advertisement","No Voucher"
0,144,"0",0,"1",75,"No Advertisement","No Voucher"
1,120,"0",5,"3",55,"SEO (Organic)","No Voucher"
0,141,"0",0,"2",61,"Paid Search","No Voucher"
0,114,"0",0,"1",68,"No Advertisement","No Voucher"
0,118,"0",0,"1",74,"No Advertisement","No Voucher"
0,142,"0",0,"4",74,"Online Display Ads","No Voucher"
1,120,"0",10,"3",53,"SEO (Organic)","No Voucher"
0,126,"1",0,"2",62,"Paid Search","Voucher Applied"
1,135,"0",3,"2",50,"Paid Search","No Voucher"
1,94,"0",5,"1",49,"No Advertisement","No Voucher"
1,71,"0",5,"1",43,"No Advertisement","No Voucher"
1,96,"0",39,"2",25,"Paid Search","No Voucher"
0,124,"0",0,"1",55,"No Advertisement","No Voucher"
0,70,"0",0,"1",31,"No Advertisement","No Voucher"
0,129,"0",0,"4",57,"Online Display Ads","No Voucher"
1,103,"0",3,"4",42,"Online Display Ads","No Voucher"
0,156,"0",0,"2",71,"Paid Search","No Voucher"
1,125,"0",29,"1",70,"No Advertisement","No Voucher"
1,117,"0",10,"1",62,"No Advertisement","No Voucher"
1,117,"0",5,"4",52,"Online Display Ads","No Voucher"
1,92,"0",4,"1",51,"No Advertisement","No Voucher"
1,128,"0",2,"1",47,"No Advertisement","No Voucher"
0,84,"1",0,"3",43,"SEO (Organic)","Voucher Applied"
1,139,"1",11,"1",61,"No Advertisement","Voucher Applied"
0,143,"0",0,"1",74,"No Advertisement","No Voucher"
1,126,"0",6,"4",42,"Online Display Ads","No Voucher"
0,117,"0",0,"2",33,"Paid Search","No Voucher"
2,115,"1",14,"1",41,"No Advertisement","Voucher Applied"
1,106,"0",12,"1",49,"No Advertisement","No Voucher"
0,122,"0",0,"2",60,"Paid Search","No Voucher"
1,148,"0",8,"2",75,"Paid Search","No Voucher"
1,139,"0",16,"2",50,"Paid Search","No Voucher"
2,134,"0",56,"3",72,"SEO (Organic)","No Voucher"
0,130,"0",0,"1",43,"No Advertisement","No Voucher"
1,152,"0",13,"1",78,"No Advertisement","No Voucher"
0,149,"0",0,"2",69,"Paid Search","No Voucher"
1,45,"0",21,"2",39,"Paid Search","No Voucher"
1,122,"0",12,"4",51,"Online Display Ads","No Voucher"
0,48,"0",0,"3",41,"SEO (Organic)","No Voucher"
1,125,"1",5,"4",59,"Online Display Ads","Voucher Applied"
0,125,"0",0,"2",67,"Paid Search","No Voucher"
0,120,"0",0,"2",49,"Paid Search","No Voucher"
1,141,"0",4,"1",60,"No Advertisement","No Voucher"
1,140,"0",10,"4",53,"Online Display Ads","No Voucher"
0,117,"0",0,"3",44,"SEO (Organic)","No Voucher"
0,121,"0",0,"4",58,"Online Display Ads","No Voucher"
0,152,"0",0,"2",71,"Paid Search","No Voucher"
0,94,"0",0,"1",49,"No Advertisement","No Voucher"
1,127,"1",18,"1",67,"No Advertisement","Voucher Applied"
0,148,"0",0,"3",47,"SEO (Organic)","No Voucher"
2,149,"0",16,"4",59,"Online Display Ads","No Voucher"
0,115,"0",0,"1",58,"No Advertisement","No Voucher"
2,127,"0",26,"2",62,"Paid Search","No Voucher"
1,18,"0",16,"2",33,"Paid Search","No Voucher"
1,65,"0",8,"1",43,"No Advertisement","No Voucher"
1,149,"0",3,"4",64,"Online Display Ads","No Voucher"
1,123,"0",11,"1",53,"No Advertisement","No Voucher"
0,141,"0",0,"2",68,"Paid Search","No Voucher"
0,141,"1",0,"4",60,"Online Display Ads","Voucher Applied"
2,126,"1",8,"2",52,"Paid Search","Voucher Applied"
1,137,"0",17,"1",68,"No Advertisement","No Voucher"
0,105,"0",0,"1",41,"No Advertisement","No Voucher"
1,108,"0",10,"1",47,"No Advertisement","No Voucher"
1,86,"1",31,"1",30,"No Advertisement","Voucher Applied"
0,84,"1",0,"1",55,"No Advertisement","Voucher Applied"
0,85,"0",0,"2",58,"Paid Search","No Voucher"
1,152,"1",13,"2",74,"Paid Search","Voucher Applied"
1,100,"0",9,"4",57,"Online Display Ads","No Voucher"
0,101,"1",0,"2",37,"Paid Search","Voucher Applied"
2,158,"0",52,"1",60,"No Advertisement","No Voucher"
1,126,"0",8,"2",49,"Paid Search","No Voucher"
1,126,"1",11,"1",64,"No Advertisement","Voucher Applied"
2,150,"0",56,"4",84,"Online Display Ads","No Voucher"
0,111,"0",0,"3",43,"SEO (Organic)","No Voucher"
1,132,"0",6,"4",68,"Online Display Ads","No Voucher"
0,78,"0",0,"1",37,"No Advertisement","No Voucher"
2,80,"0",52,"1",56,"No Advertisement","No Voucher"
2,81,"0",10,"4",35,"Online Display Ads","No Voucher"
1,136,"0",4,"1",69,"No Advertisement","No Voucher"
1,121,"1",25,"1",68,"No Advertisement","Voucher Applied"
0,72,"0",0,"3",44,"SEO (Organic)","No Voucher"
2,111,"0",86,"1",75,"No Advertisement","No Voucher"
1,145,"0",2,"3",64,"SEO (Organic)","No Voucher"
1,129,"0",12,"1",64,"No Advertisement","No Voucher"
1,145,"0",49,"1",84,"No Advertisement","No Voucher"
0,134,"0",0,"1",56,"No Advertisement","No Voucher"
1,98,"1",6,"4",58,"Online Display Ads","Voucher Applied"
1,112,"0",28,"1",33,"No Advertisement","No Voucher"
0,96,"0",0,"2",26,"Paid Search","No Voucher"
0,89,"1",0,"2",38,"Paid Search","Voucher Applied"
2,114,"0",28,"1",41,"No Advertisement","No Voucher"
0,145,"0",0,"1",68,"No Advertisement","No Voucher"
1,80,"0",13,"1",37,"No Advertisement","No Voucher"
2,141,"0",16,"1",66,"No Advertisement","No Voucher"
2,138,"0",62,"1",89,"No Advertisement","No Voucher"
1,141,"1",4,"2",68,"Paid Search","Voucher Applied"
0,140,"0",0,"1",65,"No Advertisement","No Voucher"
1,155,"0",9,"1",62,"No Advertisement","No Voucher"
0,148,"0",0,"4",74,"Online Display Ads","No Voucher"
2,116,"0",32,"3",49,"SEO (Organic)","No Voucher"
0,153,"0",0,"3",82,"SEO (Organic)","No Voucher"
1,124,"0",7,"2",58,"Paid Search","No Voucher"
1,109,"0",8,"2",43,"Paid Search","No Voucher"
1,143,"0",2,"2",55,"Paid Search","No Voucher"
0,132,"0",0,"1",63,"No Advertisement","No Voucher"
1,125,"0",10,"1",55,"No Advertisement","No Voucher"
1,89,"0",21,"1",38,"No Advertisement","No Voucher"
0,103,"0",0,"2",49,"Paid Search","No Voucher"
1,151,"0",6,"2",67,"Paid Search","No Voucher"
1,139,"0",5,"1",58,"No Advertisement","No Voucher"
1,150,"0",5,"1",62,"No Advertisement","No Voucher"
0,121,"0",0,"1",55,"No Advertisement","No Voucher"
1,121,"0",6,"4",59,"Online Display Ads","No Voucher"
2,167,"0",8,"1",78,"No Advertisement","No Voucher"
1,141,"0",14,"2",53,"Paid Search","No Voucher"
2,138,"1",36,"1",74,"No Advertisement","Voucher Applied"
2,92,"0",6,"2",43,"Paid Search","No Voucher"
1,139,"0",19,"1",48,"No Advertisement","No Voucher"
1,129,"0",17,"1",68,"No Advertisement","No Voucher"
1,142,"0",9,"1",58,"No Advertisement","No Voucher"
0,118,"0",0,"2",67,"Paid Search","No Voucher"
2,112,"0",18,"1",43,"No Advertisement","No Voucher"
0,131,"0",0,"1",81,"No Advertisement","No Voucher"
0,118,"0",0,"4",48,"Online Display Ads","No Voucher"
2,66,"0",56,"2",50,"Paid Search","No Voucher"
1,140,"0",16,"2",48,"Paid Search","No Voucher"
0,105,"0",0,"4",37,"Online Display Ads","No Voucher"
1,100,"0",16,"1",35,"No Advertisement","No Voucher"
1,129,"0",10,"4",63,"Online Display Ads","No Voucher"
2,126,"1",14,"4",64,"Online Display Ads","Voucher Applied"
0,148,"0",0,"3",70,"SEO (Organic)","No Voucher"
0,127,"1",0,"2",53,"Paid Search","Voucher Applied"
1,87,"0",22,"1",55,"No Advertisement","No Voucher"
0,106,"0",0,"2",43,"Paid Search","No Voucher"
0,128,"1",0,"1",47,"No Advertisement","Voucher Applied"
0,121,"1",0,"3",43,"SEO (Organic)","Voucher Applied"
0,78,"0",0,"1",47,"No Advertisement","No Voucher"
2,118,"1",8,"1",57,"No Advertisement","Voucher Applied"
0,141,"0",0,"3",47,"SEO (Organic)","No Voucher"
0,122,"0",0,"4",63,"Online Display Ads","No Voucher"
1,117,"1",13,"2",49,"Paid Search","Voucher Applied"
1,121,"1",25,"3",43,"SEO (Organic)","Voucher Applied"
1,107,"0",20,"2",39,"Paid Search","No Voucher"
3,126,"0",39,"3",61,"SEO (Organic)","No Voucher"
1,148,"0",12,"4",62,"Online Display Ads","No Voucher"
1,123,"0",18,"2",47,"Paid Search","No Voucher"
2,162,"0",44,"2",87,"Paid Search","No Voucher"
1,141,"0",3,"2",65,"Paid Search","No Voucher"
0,149,"0",0,"2",58,"Paid Search","No Voucher"
0,107,"0",0,"1",41,"No Advertisement","No Voucher"
0,130,"0",0,"3",73,"SEO (Organic)","No Voucher"
2,120,"0",76,"1",78,"No Advertisement","No Voucher"
2,149,"1",30,"1",75,"No Advertisement","Voucher Applied"
1,127,"1",5,"4",61,"Online Display Ads","Voucher Applied"
1,132,"0",12,"2",49,"Paid Search","No Voucher"
0,127,"0",0,"3",70,"SEO (Organic)","No Voucher"
1,145,"0",21,"1",80,"No Advertisement","No Voucher"
1,121,"0",18,"3",43,"SEO (Organic)","No Voucher"
1,115,"0",1,"4",55,"Online Display Ads","No Voucher"
1,141,"0",3,"1",63,"No Advertisement","No Voucher"
1,128,"0",28,"3",73,"SEO (Organic)","No Voucher"
1,129,"0",20,"2",62,"Paid Search","No Voucher"
0,122,"0",0,"1",47,"No Advertisement","No Voucher"
0,83,"0",0,"1",56,"No Advertisement","No Voucher"
0,156,"0",0,"3",79,"SEO (Organic)","No Voucher"
1,155,"0",19,"1",85,"No Advertisement","No Voucher"
0,117,"0",0,"2",47,"Paid Search","No Voucher"
1,144,"0",7,"4",65,"Online Display Ads","No Voucher"
0,132,"0",0,"2",64,"Paid Search","No Voucher"
1,153,"0",10,"4",69,"Online Display Ads","No Voucher"
0,50,"1",0,"1",27,"No Advertisement","Voucher Applied"
1,113,"1",18,"4",41,"Online Display Ads","Voucher Applied"
2,140,"0",16,"3",57,"SEO (Organic)","No Voucher"
1,107,"0",5,"4",50,"Online Display Ads","No Voucher"
1,137,"0",24,"3",42,"SEO (Organic)","No Voucher"
0,131,"0",0,"1",20,"No Advertisement","No Voucher"
0,152,"1",0,"3",62,"SEO (Organic)","Voucher Applied"
1,138,"0",9,"1",66,"No Advertisement","No Voucher"
1,28,"0",4,"1",36,"No Advertisement","No Voucher"
2,104,"0",6,"1",41,"No Advertisement","No Voucher"
0,143,"0",0,"1",51,"No Advertisement","No Voucher"
1,159,"0",24,"2",85,"Paid Search","No Voucher"
0,112,"0",0,"1",51,"No Advertisement","No Voucher"
0,138,"0",0,"3",63,"SEO (Organic)","No Voucher"
0,113,"0",0,"2",36,"Paid Search","No Voucher"
0,139,"0",0,"4",68,"Online Display Ads","No Voucher"
0,145,"0",0,"1",62,"No Advertisement","No Voucher"
0,142,"0",0,"2",58,"Paid Search","No Voucher"
1,123,"1",6,"1",57,"No Advertisement","Voucher Applied"
