"number_past_order","time_web","voucher","past_spend","ad_channel","revenue"
2,141,"0",2,"3",65
1,140,"0",10,"1",64
2,114,"0",12,"2",42
1,130,"0",5,"4",57
0,148,"0",0,"1",72
0,131,"0",0,"2",48
1,110,"0",15,"2",36
1,71,"0",7,"2",28
0,114,"0",0,"1",58
1,103,"0",4,"2",45
1,121,"0",10,"3",54
1,172,"0",3,"3",83
0,150,"0",0,"2",83
0,131,"0",0,"4",41
0,105,"0",0,"1",38
0,137,"0",0,"1",68
1,155,"0",10.1047995139733,"1",73
0,117,"0",0,"4",57
1,142,"0",2,"1",58
2,126,"0",14,"4",57
0,151,"0",0,"1",85
0,120,"0",0,"2",60
2,129,"1",16,"3",47
0,101,"0",0,"2",40
0,146,"0",0,"1",59
1,118,"0",7,"4",45
1,102,"0",24,"3",60
0,123,"0",0,"1",35
1,127,"0",12,"2",61
2,122,"0",26,"1",65
0,147,"0",0,"1",67
2,94,"0",42,"3",26
1,142,"1",21,"3",56
1,133,"1",10.1047995139733,"3",52
0,97,"0",0,"1",24
2,72,"0",12,"1",43
1,105,"0",4,"2",45
1,145,"0",18,"1",63
1,40,"0",3,"1",33
1,130,"0",2,"2",59
1,121,"0",25,"1",41
0,143,"0",0,"3",68
0,139,"0",0,"3",74
0,118,"0",0,"1",66
1,145,"0",3,"1",73
1,114,"0",39,"3",27
1,163,"0",7,"2",89
1,149,"0",6,"3",76
1,129,"0",25,"3",67
1,146,"0",11,"1",55
2,127,"0",12,"2",62
0,133,"0",0,"1",36
1,150,"0",9,"1",60
0,131,"0",0,"1",69
0,117,"0",0,"1",60
0,114,"0",0,"1",52
1,99,"0",1,"4",43
1,103,"0",5,"1",52
1,105,"0",21,"1",35
0,135,"0",0,"2",66
2,132,"0",18,"2",47
1,121,"0",26,"2",43
1,139,"0",16,"1",50
0,132,"0",0,"3",70
1,151,"0",12,"3",71
1,107,"0",28,"4",72
1,115,"1",1,"2",42
1,150,"0",8,"4",59
2,135,"0",18,"1",54
0,141,"1",0,"3",46
0.772055847834884,116,"1",9,"1",57
1,131,"0",18,"1",38
0.772055847834884,117,"0",5,"1",38
1,150,"0",5,"4",62
1,30,"0",23,"1",18
0,108,"1",0,"1",67
1,116,"0",8,"3",38
0,124,"0",0,"2",49
1,123,"0",9,"1",59
1,82,"1",7,"2",50
0.772055847834884,116,"1",11,"1",37
1,79,"0",11,"2",49
1,139,"0",3,"4",54
0,139,"0",0,"1",34
2,96,"1",18,"1",54
1,136,"0",12,"4",61
1,138,"0",7,"3",58
1,91,"0",10,"1",38
1,56,"1",17,"4",33
0.772055847834884,126,"0",5,"1",52
2,81,"0",44,"4",49
0,143,"0",0,"2",48
1,131,"0",13,"3",71
1,124,"1",42,"2",29
0,108,"1",0,"1",30
2,119,"1",18,"1",41
2,141,"1",8,"4",55
0,105,"1",0,"3",46
0,87,"0",0,"1",38
1,95,"0",15,"2",48
1,156,"1",16,"3",52
2,137,"0",10,"4",72
1,131,"0",22,"2",47
1,165,"0",18,"3",84
1,137,"1",25,"3",73
0,138,"0",0,"1",52
1,160,"1",3,"3",71
0,46,"0",0,"4",36
0,115,"0",0,"2",55
0,133,"0",0,"1",58
0,128,"1",0,"1",75
2,153,"0",64,"1",94
0,112,"0",0,"3",62
2,154,"0",22,"1",56
0,143,"0",0,"1",70
0,111,"0",0,"2",59
2,129,"0",48,"2",71
0,148,"0",0,"3",76
0,115,"0",0,"2",60
1,128,"1",23,"3",56
1,141,"0",7,"3",65
0,80,"0",0,"1",38
1,114,"0",15,"1",47
0,108,"0",0,"1",56
0,97,"0",0,"1",40
1,163,"1",15,"1",68
1,138,"1",7,"3",73
1,94,"0",12,"2",38
2,51,"0",6,"4",28
2,161,"0",10,"4",75
0,137,"1",0,"2",61
1,107,"1",22,"1",62
0,127,"1",0,"1",56
1,126,"0",18,"3",64
0,44,"0",0,"3",45
0,136,"0",0,"2",65
1,124,"0",16,"1",76
1,131,"0",17,"2",38
1,138,"0",13,"3",67
1,114,"0",10,"1",46
0,139,"0",0,"3",56
0,83,"0",0,"3",48
2,100,"0",8,"3",42
2,134,"0",100,"4",87
1,90,"0",17,"3",34
1,122.344953016065,"0",34,"1",47
2,129,"0",50,"1",52
2,145,"0",12,"3",58
0,116,"0",0,"4",63
0,122,"1",0,"1",42
1,122,"0",17,"3",72
1,133,"0",19,"1",52
0,126,"0",0,"4",68
1,83,"0",14,"1",38
1,73,"1",14,"1",48
0,167,"0",0,"1",75
1,105,"0",13,"3",35
0,125,"0",0,"1",37
0,101,"1",0,"1",31
1,115,"1",9,"3",52
0,148,"1",0,"2",71
2,151,"0",22,"1",65
0,163,"0",0,"1",75
0,114,"0",0,"4",49
0,135,"0",0,"1",67
1,147,"0",9,"3",68
1,125,"0",6,"3",66
0.772055847834884,72,"0",20,"2",34
0,136,"0",0,"2",61
1,136,"1",20,"1",55
1,136,"0",3,"2",63
0,40,"0",0,"4",15
1,125,"1",9,"4",64
2,92,"0",22,"2",47
0,150,"1",10.1047995139733,"4",82
1,115,"0",9,"1",45
1,138,"1",23,"3",72
1,146,"0",7,"1",64
1,129,"0",10,"4",56
0,136,"0",0,"4",55
1,131,"0",16,"1",50
1,92,"0",15,"2",49
0,145,"0",0,"2",76
0.772055847834884,141,"1",15,"4",69
1,125,"0",15,"3",60
1,141,"0",5,"4",62
0,111,"0",0,"1",47
0,75,"0",0,"3",46
1,119,"0",23,"1",37
1,140,"0",12,"3",72
0,135,"0",0,"4",77
1,28,"0",10.1047995139733,"1",36
2,125,"0",10,"4",62
0,140,"0",0,"1",66
1,140,"0",4,"1",58
1,97,"0",5,"2",45
1,137,"0",17,"2",47
1,152,"1",4,"4",69
0,139,"0",0,"1",66
1,136,"1",2,"3",60
0,157,"0",0,"3",59
1,137,"0",6,"2",63
1,158,"0",4,"1",75
1,130,"1",16,"4",44
1,114,"1",38,"2",25
1,129,"0",15,"1",67
2,128,"0",32,"1",43
0,144,"0",0,"1",70
0,123,"0",0,"3",49
1,64,"0",33,"1",53
1,108,"0",3,"1",64
0,132,"0",0,"1",72
1,113,"0",11,"1",54
1,115,"0",4,"4",54
2,27,"0",24,"1",22
0,138,"0",0,"1",54
2,129,"0",28,"1",48
0.772055847834884,106,"1",4,"1",60
1,121,"0",38,"2",75
1,161,"0",10,"1",68
1,113,"0",19,"1",60
2,122,"0",42,"1",69
1,167,"0",9,"3",72
0,128,"1",0,"1",67
1,107,"0",9,"4",47
1,128,"0",5,"4",53
1,140,"0",23,"1",47
0,117,"0",0,"4",50
1,118,"0",27,"4",32
1,137,"1",15,"1",65
1,134,"0",6,"1",52
2,132,"0",20,"1",66
2,138,"1",18,"2",42
1,120,"0",26,"2",65
0,156,"0",0,"4",65
1,109,"1",45,"1",22
1,77,"0",24,"1",48
2,127,"0",4,"4",60
0,125,"0",0,"1",68
1,152,"0",9,"3",59
0,60,"0",0,"3",47
1,145,"0",8,"2",60
0,123,"0",0,"2",60
1,139,"0",42,"3",85
1,168,"0",20,"3",83
1,116,"0",9,"2",58
2,135,"0",44,"1",80
1,147,"1",6,"1",70
1,106,"0",21,"4",57
0,163,"0",0,"1",72
0,137,"0",0,"1",44
1,99,"0",21,"4",62
0,124,"0",0,"2",57
0,131,"0",0,"1",48
0,103,"0",0,"2",59
1,114,"0",51,"1",23
2,127,"0",10,"4",60
0,117,"1",0,"2",44
1,125,"0",2,"1",53
0,162,"1",0,"3",75
1,127,"0",17,"3",55
1,131,"1",11,"2",49
0,125,"1",0,"4",49
0,115,"0",0,"1",43
0,107,"0",0,"1",43
1,85,"0",14,"2",41
0,147,"1",0,"3",61
1,137,"0",16,"1",64
1,120,"0",12,"3",68
1,112,"0",17,"1",41
3,102,"0",60,"1",40
2,137,"0",18,"4",49
0,147,"0",0,"1",78
1,111,"0",16,"1",42
1,99,"0",12,"1",46
0,86,"1",0,"1",59
0.772055847834884,83,"0",0,"2",18
0,119,"0",0,"1",66
0,121,"0",0,"4",54
1,117,"0",10,"2",40
0,136,"0",0,"3",71
0,121,"0",0,"1",61
0.772055847834884,121,"0",2,"3",63
1,127,"0",23,"3",50
1,137,"0",19,"3",74
0,108,"0",0,"3",69
1,78,"1",3,"2",42
0,128,"0",0,"1",44
0,127,"0",0,"2",51
0,80,"1",0,"4",35
0,129,"0",0,"1",56
1,129,"0",6,"1",52
0,143,"0",0,"2",60
1,110,"0",1,"4",53
2,121,"0",64,"2",68
1,114,"0",3,"1",51
1,126,"1",30,"2",41
1,144,"0",19,"3",76
1,134,"0",7,"3",63
1,110,"0",6,"4",53
1,119,"0",12,"4",56
1,127,"0",9,"4",48
1,115,"0",6,"1",53
2,113,"0",42,"4",62
1,129,"0",19,"2",45
1,113,"0",5,"1",47
1,100,"0",2,"2",42
1,84,"0",5,"4",41
1,146,"0",16,"4",76
0,113,"1",0,"2",55
1,122,"0",12,"1",55
2,124,"0",4,"4",52
1,117,"0",19,"1",61
2,104,"1",10.1047995139733,"3",47
1,122.344953016065,"0",10,"1",36
1,116,"1",5,"4",55
1,107,"0",31,"2",69
1,137,"0",9,"1",61
1,125,"1",3,"2",67
1,110,"0",18,"1",49
1,94,"0",6,"1",37
0,127,"0",0,"2",58
0,116,"0",0,"4",53
1,102,"0",23,"1",43
1,117,"0",4,"4",63
1,125,"0",20,"3",41
1,108,"0",14,"3",43
2,91,"0",32,"2",34
1,128,"0",6,"1",52
1,116,"0",26,"4",69
1,131,"1",10.1047995139733,"1",64
1,147,"0",4,"4",57
1,142,"0",11,"2",66
1,104,"0",27,"2",28
1,130,"0",4,"2",62
2,119,"0",26,"3",63
2,105,"0",52,"2",71
1,118,"0",12,"1",56
2,148,"0",38,"3",59
1,126,"0",7,"1",50
0,106,"0",0,"2",53
1,141,"0",12,"1",52
0,129,"0",0,"2",57
0,120,"0",0,"3",34
1,96,"0",3,"3",58
1,144,"1",20,"2",61
0,89,"1",0,"4",32
1,103,"1",8,"3",44
1,139,"0",11,"2",59
2,149,"0",6,"2",60
0,111,"0",0,"3",55
0,158,"0",0,"4",65
1,114,"0",26,"2",36
2,117,"0",8,"1",57
0,106,"0",0,"2",47
1,144,"0",10,"1",69
0,129,"0",0,"4",64
1,128,"1",21,"1",61
0,149,"0",0,"4",52
1,83,"0",6,"2",36
0,124,"1",0,"2",50
1,169,"0",26,"3",86
1,65,"0",27,"3",17
2,109,"0",62,"1",32
1,125,"0",5,"2",60
1,112,"0",9,"1",53
2,144,"0",26,"3",57
0,125,"0",0,"4",51
0,134,"0",0,"1",73
0,105,"0",0,"4",61
0,131,"0",0,"1",55
1,145,"0",2,"1",60
1,132,"0",10,"1",59
1,122,"1",2,"3",52
2,144,"0",46,"1",79
2,17,"0",12,"4",33
1,153,"0",5,"1",59
1,133,"1",8,"1",78
1,102,"0",7,"1",57
0,109,"0",0,"2",52
0,144,"0",0,"1",52
0,114,"0",0,"2",46
1,138,"0",13,"2",68
1,104,"0",1,"1",48
2,122,"0",10,"3",58
2,141,"0",34,"2",45
0,148,"0",0,"4",60
1,82,"0",17,"1",45
0.772055847834884,151,"0",46,"3",94
1,135,"0",1,"1",45
2,127,"0",30,"4",78
1,133,"0",10.1047995139733,"1",39
0,109,"0",0,"1",51
0,72,"0",0,"2",39
1,143,"0",3,"1",58
0,116,"0",0,"1",61
2,106,"0",12,"4",52
0,122,"0",0,"1",42
1,131,"0",7,"3",61
2,130,"0",26,"2",63
1,87,"0",8,"1",39
1,102,"0",4,"4",49
0,128,"1",0,"3",57
0,138,"1",0,"3",51
1,116,"0",4,"3",49
0,128,"0",0,"1",47
1,142,"1",10,"1",62
1,82,"0",8,"1",43
1,108,"0",13,"3",50
1,109,"0",26,"1",67
1,125,"0",27,"3",51
0,150,"0",0,"3",66
2,123,"0",8,"3",48
1,127,"0",17,"1",47
1,110,"0",12,"2",43
1,140,"0",5,"2",71
1,114,"0",6,"1",64
0,124,"0",0,"1",61
1,146,"0",3,"2",59
1,128,"0",6,"2",64
1,137,"0",18,"1",66
2,129,"0",22,"4",47
1,84,"0",3,"3",35
0,77,"0",0,"3",28
1,83,"1",7,"1",37
1,119,"1",12,"4",59
2,73,"0",8,"1",34
0,115,"0",0,"3",55
1,104,"0",8,"3",43
1,141,"0",9,"2",56
1,96,"0",18,"3",32
1,134,"0",21,"1",64
0,102,"0",0,"2",49
1,134,"0",2,"4",54
0,117,"0",0,"2",64
1,159,"1",10.1047995139733,"4",78
0,101,"0",0,"3",49
0,146,"0",0,"3",85
1,104,"0",3,"4",42
2,150,"0",16,"2",66
0,131,"0",0,"1",51
1,141,"0",3,"1",61
0,117,"0",0,"1",32
0,138,"0",0,"1",72
2,117,"0",38,"2",39
0,133,"0",0,"2",51
1,115,"0",8,"3",50
1,84,"1",18,"1",33
0,144,"1",0,"4",68
1,113,"0",21,"3",48
2,158,"1",10.1047995139733,"1",69
0,145,"0",0,"1",74
0,120,"1",0,"3",53
2,113,"0",22,"1",60
0,50,"0",0,"3",22
0,138,"0",0,"1",61
0,133,"0",0,"2",59
2,112,"0",44,"3",35
1,121,"0",9,"2",52
1,87,"0",16,"2",45
1,133,"1",3,"4",53
0,144,"0",0,"1",61
0,106,"0",0,"1",51
1,120,"0",6,"4",55
1,143,"0",5,"3",59
0,64,"0",0,"1",20
1,124,"0",7,"2",49
0,150,"1",0,"1",66
1,127,"0",21,"1",77
1,113,"0",4,"2",56
1,164,"0",5,"1",70
1,131,"1",9,"1",48
1,144,"0",7,"1",67
1,67,"0",4,"2",38
1,138,"0",14,"4",67
1,88,"1",4,"1",48
1,115,"0",16,"4",39
2,95,"0",16,"1",47
0,96,"0",0,"3",50
1,124,"0",23,"1",47
0,117,"1",0,"2",50
0,140,"0",0,"2",53
1,131,"0",7,"1",56
1,143,"1",21,"4",53
1,132,"0",6,"1",54
1,119,"0",17,"1",60
0,127,"0",0,"2",82
0,113,"0",0,"1",54
1,147,"0",7,"2",56
1,122,"0",16,"1",60
1,131,"0",28,"1",38
1,153,"0",4,"3",73
0,92,"0",0,"3",34
1,119,"0",9,"1",53
0,92,"0",0,"1",33
0,113,"0",0,"1",47
1,141,"0",10,"1",71
0,135,"0",0,"3",54
0,137,"0",0,"1",46
1,165,"0",6,"1",73
1,112,"0",9,"1",49
2,54,"0",30,"1",45
0,106,"0",0,"1",44
0,133,"1",0,"1",65
2,109,"0",34,"1",65
0,123,"1",0,"1",56
0,134,"0",0,"1",51
1,133,"0",10,"1",61
1,111,"1",31,"1",40
1,138,"0",2,"3",65
0,139,"0",0,"3",36
0,124,"1",0,"3",78
0,158,"0",0,"1",55
0,92,"0",0,"2",45
1,129,"1",20,"1",60
1,85,"0",10.1047995139733,"1",38
0,126,"0",0,"1",56
0,130,"0",0,"4",40
0,110,"0",0,"3",45
1,126,"0",2,"1",58
2,98,"0",34,"2",37
0,125,"0",0,"2",53
1,72,"0",10,"1",50
0,139,"1",0,"3",79
1,118,"0",2,"3",50
0,149,"1",0,"4",52
1,141,"0",13,"1",69
1,59,"0",19,"1",22
0,117,"0",0,"1",34
1,133,"0",8,"1",62
1,108,"0",19,"2",60
1,152,"0",11,"2",67
0,140,"0",0,"4",52
1,109,"0",27,"1",29
0,121,"0",0,"2",52
0.772055847834884,96,"1",13,"1",56
1,140,"0",21,"3",79
1,107,"1",12,"2",60
0,161,"0",0,"4",70
2,78,"0",12,"3",34
0,111,"0",0,"2",62
1,118,"0",8,"4",52
0,137,"0",0,"2",67
2,103,"0",10,"4",48
0,133,"0",0,"1",69
2,154,"0",30,"1",78
1,157,"1",17,"1",63
1,126,"0",21,"1",67
1,53,"0",9,"1",37
0.772055847834884,96,"0",11,"2",44
1,155,"0",6,"2",75
1,123,"0",1,"4",52
1,152,"0",14,"1",67
2,145,"0",38,"1",49
1,114,"0",20,"3",40
0,142,"0",0,"2",72
0,150,"0",0,"1",56
1,132,"0",2,"1",65
1,94,"1",24,"3",38
0,132,"1",0,"4",55
2,106,"0",14,"1",51
1,113,"0",20,"4",46
0,107,"0",0,"1",54
2,161,"0",60,"4",77
1,127,"1",18,"1",70
0.772055847834884,125,"1",22,"1",80
2,138,"0",42,"1",77
1,138,"1",19,"1",66
0,102,"0",0,"2",49
1,151,"0",40,"4",44
2,102,"0",26,"2",50
1,117,"0",4,"1",43
1,67,"0",4,"1",43
2,143,"0",18,"2",61
0,139,"0",0,"3",50
0,113,"0",0,"1",45
1,128,"0",17,"1",46
1,144,"0",22,"3",66
2,140,"0",36,"2",50
2,113,"0",18,"2",44
2,124,"0",36,"1",48
0,97,"1",0,"1",25
1,119,"0",26,"1",69
1,114,"0",18,"1",48
0,132,"0",0,"1",42
2,100,"0",24,"2",40
2,112,"0",20,"1",55
0,135,"0",0,"1",63
1,104,"0",45,"1",71
0,106,"0",0,"1",59
1,149,"0",8,"2",65
0,152,"0",0,"4",61
0,135,"0",0,"4",57
0,129,"0",0,"4",46
1,146,"0",5,"3",62
1,68,"0",14,"1",53
1,151,"1",4,"2",63
0,125,"0",0,"1",63
0,134,"0",0,"3",48
1,131,"0",26,"1",68
1,128,"0",17,"4",72
0,131,"0",0,"3",52
1,101,"1",2,"1",50
0,73,"0",0,"2",43
1,135,"0",1,"4",55
1,95,"0",6,"3",43
1,93,"0",12,"1",45
1,149,"0",7,"3",58
1,159,"0",5,"1",63
1,124,"0",6,"3",50
1,134,"0",10,"4",56
2,95,"0",22,"3",48
2,152,"0",4,"4",70
2,135,"0",34,"2",69
0,145,"0",0,"1",67
0,163,"0",0,"1",76
2,114,"0",24,"1",56
2,166,"0",38,"4",89
0,107,"1",0,"4",61
1,147,"0",19,"1",81
1,102,"0",8,"2",44
1,125,"0",13,"4",70
0,127,"1",0,"3",54
1,151,"0",4,"3",74
1,123,"1",6,"3",54
0,119,"0",0,"3",48
2,87,"0",16,"1",31
1,140,"0",6,"2",63
1,151,"0",5,"1",65
1,118,"0",10,"2",60
0,152,"0",0,"1",73
1,115,"0",8,"1",50
3,148,"0",30,"1",83
2,134,"0",58,"2",78
1,98,"0",3,"1",48
1,77,"0",29,"1",15
1,143,"0",17,"2",65
2,125,"1",14,"2",59
0,74,"0",0,"4",53
1,142,"1",2,"2",70
1,150,"0",8,"4",76
1,123,"0",3,"4",54
0,144,"0",0,"2",67
1,84,"0",10,"1",43
0,98,"1",0,"2",38
2,107,"1",60,"3",35
2,144,"1",10.1047995139733,"4",62
1,108,"1",7,"3",53
2,135,"0",20,"3",54
2,155,"0",2,"4",69
1,119,"0",17,"2",41
1,133,"0",11,"2",71
1,88,"0",9,"3",43
1,97,"1",7,"2",48
1,116,"0",26,"2",29
0,136,"1",0,"4",56
2,99,"0",22,"3",52
2,110,"1",34,"4",65
0,144,"0",0,"1",84
1,125,"0",11,"4",56
0,117,"0",0,"1",51
0,130,"0",0,"4",56
3,141,"0",96,"1",86
0,128,"0",0,"1",46
0,132,"0",0,"3",50
0,137,"0",0,"1",72
2,89,"0",38,"1",53
1,152,"0",17,"1",65
0,128,"1",0,"1",48
1,135,"1",6,"1",54
1,119,"0",20,"1",46
0.772055847834884,93,"0",0,"1",50
1,99,"1",25,"2",56
0,39,"0",0,"1",44
0,144,"0",0,"1",75
1,120,"0",5,"3",55
0,141,"0",0,"2",61
0,114,"0",0,"1",68
0,118,"0",0,"1",74
0,142,"0",0,"4",74
1,120,"0",10,"3",53
0,126,"1",0,"2",62
0,162,"0",0,"3",68
0,122.344953016065,"0",0,"1",49
1,135,"0",3,"2",50
1,94,"0",5,"1",49
1,71,"0",5,"1",43
1,96,"0",39,"2",25
0,124,"0",0,"1",55
1,122.344953016065,"0",2,"4",47
0,70,"0",0,"1",31
0,129,"0",0,"4",57
1,103,"0",3,"4",42
0,156,"0",0,"2",71
1,125,"0",29,"1",70
0,73,"0",10.1047995139733,"4",38
1,117,"0",10,"1",62
1,117,"0",5,"4",52
1,92,"0",4,"1",51
1,99,"0",18,"2",56
1,128,"0",2,"1",47
0,84,"1",0,"3",43
1,139,"1",11,"1",61
0,143,"0",0,"1",74
1,126,"0",6,"4",42
0,117,"0",0,"2",33
2,115,"1",14,"1",41
1,106,"0",12,"1",49
0,122,"0",0,"2",60
1,148,"0",8,"2",75
1,139,"0",16,"2",50
2,134,"0",56,"3",72
0,130,"0",0,"1",43
1,152,"0",13,"1",78
0,149,"0",0,"2",69
1,45,"0",21,"2",39
1,122,"0",12,"4",51
0,48,"0",0,"3",41
1,125,"1",5,"4",59
0,125,"0",0,"2",67
0,120,"0",0,"2",49
1,141,"0",4,"1",60
1,140,"0",10,"4",53
0,117,"0",0,"3",44
0,121,"0",0,"4",58
0,152,"0",0,"2",71
0,94,"0",0,"1",49
1,127,"1",18,"1",67
0,148,"0",0,"3",47
2,149,"0",16,"4",59
0,115,"0",0,"1",58
0,94,"0",0,"1",40
2,127,"0",26,"2",62
1,18,"0",16,"2",33
1,65,"0",8,"1",43
1,149,"0",3,"4",64
1,123,"0",11,"1",53
0,141,"0",0,"2",68
0,141,"1",0,"4",60
2,126,"1",8,"2",52
1,137,"0",17,"1",68
0,105,"0",0,"1",41
1,108,"0",10,"1",47
1,106,"0",7,"2",49
1,86,"1",31,"1",30
0,84,"1",0,"1",55
0,85,"0",0,"2",58
1,152,"1",13,"2",74
1,100,"0",9,"4",57
0,101,"1",0,"2",37
2,158,"0",52,"1",60
1,126,"0",8,"2",49
1,126,"1",11,"1",64
2,150,"0",56,"4",84
0,111,"0",0,"3",43
1,132,"0",6,"4",68
1,122.344953016065,"0",5,"1",61
0,78,"0",0,"1",37
2,80,"0",52,"1",56
2,81,"0",10,"4",35
1,136,"0",4,"1",69
1,121,"1",25,"1",68
0,72,"0",0,"3",44
2,111,"0",86,"1",75
1,145,"0",2,"3",64
1,129,"0",12,"1",64
1,145,"0",49,"1",84
0,134,"0",0,"1",56
1,98,"1",6,"4",58
1,112,"0",28,"1",33
0,96,"0",0,"2",26
0,89,"1",0,"2",38
2,114,"0",28,"1",41
0,145,"0",0,"1",68
0,134,"0",10.1047995139733,"3",56
1,80,"0",13,"1",37
2,141,"0",16,"1",66
2,138,"0",62,"1",89
1,141,"1",4,"2",68
0,140,"0",0,"1",65
1,155,"0",9,"1",62
0,148,"0",0,"4",74
2,116,"0",32,"3",49
0,153,"0",0,"3",82
1,124,"0",7,"2",58
1,109,"0",8,"2",43
1,143,"0",2,"2",55
0,132,"0",0,"1",63
1,125,"0",10,"1",55
1,89,"0",21,"1",38
0,103,"0",0,"2",49
0,134,"0",0,"4",67
1,151,"0",6,"2",67
1,139,"0",5,"1",58
1,150,"0",5,"1",62
0,121,"0",0,"1",55
1,121,"0",6,"4",59
0.772055847834884,135,"0",3,"2",54
2,167,"0",8,"1",78
1,141,"0",14,"2",53
2,138,"1",36,"1",74
2,92,"0",6,"2",43
1,139,"0",19,"1",48
1,129,"0",17,"1",68
1,142,"0",9,"1",58
0,118,"0",0,"2",67
2,112,"0",18,"1",43
0,131,"0",0,"1",81
0,118,"0",0,"4",48
2,66,"0",56,"2",50
1,140,"0",16,"2",48
0,105,"0",0,"4",37
1,100,"0",16,"1",35
1,129,"0",10,"4",63
2,126,"1",14,"4",64
0,148,"0",0,"3",70
0,127,"1",0,"2",53
0,122.344953016065,"0",0,"4",39
1,87,"0",22,"1",55
0,106,"0",0,"2",43
0,128,"1",0,"1",47
0,121,"1",0,"3",43
1,130,"0",10.1047995139733,"4",58
0,78,"0",0,"1",47
2,118,"1",8,"1",57
0,141,"0",0,"3",47
0,122,"0",0,"4",63
1,117,"1",13,"2",49
1,121,"1",25,"3",43
1,107,"0",20,"2",39
3,126,"0",39,"3",61
1,148,"0",12,"4",62
1,123,"0",18,"2",47
2,162,"0",44,"2",87
1,141,"0",3,"2",65
0,149,"0",0,"2",58
0,107,"0",0,"1",41
0,130,"0",0,"3",73
2,120,"0",76,"1",78
2,149,"1",30,"1",75
1,127,"1",5,"4",61
1,132,"0",12,"2",49
0,127,"0",0,"3",70
1,145,"0",21,"1",80
1,121,"0",18,"3",43
1,115,"0",1,"4",55
1,141,"0",3,"1",63
1,128,"0",28,"3",73
1,129,"0",20,"2",62
0,122,"0",0,"1",47
0,83,"0",0,"1",56
0,130,"0",10.1047995139733,"1",49
0,156,"0",0,"3",79
1,155,"0",19,"1",85
0,117,"0",0,"2",47
1,144,"0",7,"4",65
0,132,"0",0,"2",64
1,153,"0",10,"4",69
0,50,"1",0,"1",27
1,113,"1",18,"4",41
1,122.344953016065,"0",12,"1",53
2,140,"0",16,"3",57
1,107,"0",5,"4",50
1,137,"0",24,"3",42
0,131,"0",0,"1",20
0,152,"1",0,"3",62
1,138,"0",9,"1",66
0.772055847834884,128,"0",10,"1",52
1,28,"0",4,"1",36
2,104,"0",6,"1",41
0,143,"0",0,"1",51
1,159,"0",24,"2",85
0,112,"0",0,"1",51
0,138,"0",0,"3",63
0,113,"0",0,"2",36
0,139,"0",0,"4",68
0,145,"0",0,"1",62
0,142,"0",0,"2",58
1,123,"1",6,"1",57
1,124,"0",4,"1",55
1,142,"0",2,"2",64
2,149,"1",18,"1",72
0,155,"0",0,"3",70
1,63,"0",15,"3",37
1,86,"0",17,"1",48
0,153,"0",0,"4",61
1,139,"0",14,"4",67
0,147,"0",0,"2",71
1,160,"1",8,"1",70
1,152,"0",10,"2",69
2,137,"0",70,"3",43
1,141,"0",3,"3",59
1,111,"0",9,"3",45
1,127,"0",6,"1",60
1,147,"0",12,"3",70
1,165,"0",20,"2",80
1,158,"0",10,"1",79
1,147,"0",25,"2",83
1,121,"0",24,"4",45
2,59,"0",26,"4",17
0,94,"0",0,"3",46
0,130,"0",0,"4",80
1,102,"0",23,"3",61
2,125,"0",10,"1",55
0,121,"0",0,"4",64
1,126,"0",6,"1",63
0,158,"0",0,"3",85
1,152,"0",19,"1",75
0,114,"0",0,"3",58
1,104,"0",19,"1",49
1,107,"1",10,"4",47
0,43,"1",0,"4",28
1,80,"0",7,"2",32
0,93,"0",0,"1",51
1,143,"0",27,"2",81
0,148,"0",0,"2",68
0,143,"0",0,"3",84
1,73,"0",22,"4",44
1,160,"0",6,"3",69
1,125,"0",15,"2",54
1,108,"0",11,"1",42
0,108,"1",0,"3",66
1,145,"1",19,"1",53
0,113,"0",0,"1",54
0,53,"1",0,"2",26
0,116,"1",0,"3",47
0,122,"0",0,"2",52
0,134,"0",0,"3",69
0,117,"0",0,"1",54
0,125,"0",0,"1",56
0,137,"0",0,"1",52
1,149,"0",7,"1",79
0,132,"0",0,"3",60
1,144,"0",23,"4",75
1,141,"0",27,"4",49
1,87,"1",17,"1",50
1,133,"0",7,"2",66
0,76,"0",0,"2",24
1,142,"0",5,"4",65
2,139,"0",22,"1",64
2,141,"1",18,"3",64
1,141,"0",2,"4",53
0,103,"0",0,"1",48
1,111,"0",6,"1",41
0,145,"0",0,"1",82
0,150,"0",0,"1",89
0,136,"0",0,"1",52
0,126,"0",0,"3",57
1,86,"0",21,"1",58
1,146,"0",41,"4",89
1,93,"0",35,"1",24
1,138,"0",16,"2",71
1,140,"0",34,"4",82
1,130,"0",10,"2",56
2,135,"0",16,"2",62
1,118,"0",20,"1",30
1,147,"0",4,"2",60
0.772055847834884,96,"0",1,"4",39
0,120,"0",0,"4",41
0,164,"0",0,"4",76
2,131,"0",58,"1",67
0.772055847834884,136,"0",0,"4",40
0,86,"1",0,"1",45
1,138,"0",2,"4",58
0,132,"0",0,"1",68
0,106,"0",0,"3",47
1,117,"0",4,"3",46
0,145,"1",0,"2",55
1,122,"0",6,"1",57
1,128,"0",3,"1",59
1,105,"0",11,"1",36
0,81,"0",0,"4",37
1,145,"0",12,"2",69
0,115,"0",0,"4",44
1,121,"0",18,"2",56
2,123,"0",34,"1",63
2,119,"0",34,"1",60
1,152,"0",17,"4",75
0,65,"0",0,"1",39
2,158,"0",28,"1",70
1,117,"1",19,"1",56
